dataset,model_family,seed,epoch,train_loss,val_auroc,val_accuracy,val_ece
human_ocr_ensembl,small_cnn,37,1.0,0.6932414986870505,0.5964222222222222,0.49666666666666665,0.03948575297991434
human_ocr_ensembl,small_cnn,37,2.0,0.6878312771970575,0.6073888888888889,0.585,0.04046476349234586
human_ocr_ensembl,small_cnn,37,3.0,0.6809043694626201,0.5964166666666667,0.5666666666666667,0.04167514294385909
human_ocr_ensembl,small_cnn,37,4.0,0.6733456145633351,0.6037777777777777,0.575,0.03651764457424485
human_ocr_ensembl,small_cnn,37,5.0,0.6691120890053835,0.6029555555555556,0.5566666666666666,0.07505940412481625
human_ocr_ensembl,small_cnn,37,6.0,0.6720595170151104,0.622211111111111,0.58,0.045945098946491875
human_ocr_ensembl,small_cnn,49,1.0,0.6941466494040056,0.561,0.495,0.006705932617187491
human_ocr_ensembl,small_cnn,49,2.0,0.692969799041748,0.6301555555555555,0.5,0.020577073097229004
human_ocr_ensembl,small_cnn,49,3.0,0.6912468346682462,0.6102222222222222,0.5316666666666666,0.030171994467576353
human_ocr_ensembl,small_cnn,49,4.0,0.6797924177213148,0.6167722222222223,0.53,0.06896972234050433
human_ocr_ensembl,small_cnn,49,5.0,0.6918951218778436,0.6160611111111112,0.565,0.038386848469575255
human_ocr_ensembl,small_cnn,49,6.0,0.6745166074145924,0.6242444444444445,0.565,0.05287450919548671
human_ocr_ensembl,small_cnn,61,1.0,0.6947512003508481,0.5867,0.5016666666666667,0.005355217357476555
human_ocr_ensembl,small_cnn,61,2.0,0.6933847340670499,0.5820333333333334,0.5,0.005241662263870239
human_ocr_ensembl,small_cnn,61,3.0,0.6923865675926208,0.5902777777777778,0.5016666666666667,0.016530372550090155
human_ocr_ensembl,small_cnn,61,4.0,0.6919341873038899,0.6094,0.5916666666666667,0.07278208384911217
human_ocr_ensembl,small_cnn,61,5.0,0.6859722543846477,0.6116444444444444,0.585,0.024942919909954054
human_ocr_ensembl,small_cnn,61,6.0,0.6725735068321228,0.6315777777777778,0.5266666666666666,0.11780279358228048
human_ocr_ensembl,small_cnn_rc_aug,11,1.0,0.6898777429447618,0.57685,0.5658333333333333,0.00938655016322927
human_ocr_ensembl,small_cnn_rc_aug,11,2.0,0.678282430005628,0.6087597222222223,0.5775,0.015871915221214266
human_ocr_ensembl,small_cnn_rc_aug,11,3.0,0.6711082638696183,0.6283583333333332,0.5941666666666666,0.03091561424235505
human_ocr_ensembl,small_cnn_rc_aug,11,4.0,0.6708069374394972,0.6461375,0.6058333333333333,0.041381476894021045
human_ocr_ensembl,small_cnn_rc_aug,11,5.0,0.654078135656756,0.6712277777777778,0.6066666666666667,0.051597593675057105
human_ocr_ensembl,small_cnn_rc_aug,11,6.0,0.6368870818337729,0.6991916666666667,0.6191666666666666,0.086440002185603
human_ocr_ensembl,small_cnn_rc_aug,23,1.0,0.6929185723149499,0.5774430555555555,0.5025,0.016197041993339833
human_ocr_ensembl,small_cnn_rc_aug,23,2.0,0.6845826423445414,0.6024763888888889,0.5741666666666667,0.021014586960275954
human_ocr_ensembl,small_cnn_rc_aug,23,3.0,0.6799227193344471,0.6280222222222223,0.6025,0.044765130604306855
human_ocr_ensembl,small_cnn_rc_aug,23,4.0,0.6715230262556742,0.6450555555555556,0.5958333333333333,0.05118738606572151
human_ocr_ensembl,small_cnn_rc_aug,23,5.0,0.6591163263764492,0.6700027777777777,0.6158333333333333,0.05244166806340221
human_ocr_ensembl,small_cnn_rc_aug,23,6.0,0.6390015579933344,0.7021527777777777,0.6441666666666667,0.058605493493378145
human_ocr_ensembl,small_cnn_rc_aug,37,1.0,0.6935284997141639,0.579925,0.49833333333333335,0.02338618199030562
human_ocr_ensembl,small_cnn_rc_aug,37,2.0,0.6868653311285862,0.6351527777777777,0.5566666666666666,0.08191997148096564
human_ocr_ensembl,small_cnn_rc_aug,37,3.0,0.6736180435779483,0.6531138888888889,0.6008333333333333,0.05806164942681787
human_ocr_ensembl,small_cnn_rc_aug,37,4.0,0.6655359559280928,0.6642999999999999,0.5458333333333333,0.10938422611604134
human_ocr_ensembl,small_cnn_rc_aug,37,5.0,0.6563746859860975,0.6814583333333334,0.6125,0.06956946219007173
human_ocr_ensembl,small_cnn_rc_aug,37,6.0,0.6372073389763055,0.6993694444444445,0.6491666666666667,0.06455734835316737
human_ocr_ensembl,small_cnn_rc_aug,49,1.0,0.6934199014375376,0.5924833333333334,0.49916666666666665,0.022670791223645195
human_ocr_ensembl,small_cnn_rc_aug,49,2.0,0.6832487056421679,0.5829138888888887,0.5666666666666667,0.060805355881651243
